switch_delay_s,task,level,skill,t_start_s,t_end_s,x_start_m,x_end_m,duration_s
2,jump_on_and_off_box,8,RUN,43,45,12.3665,13.3259,2
2,jump_on_and_off_box,8,WALK,45,51.7,13.3259,14.6614,6.7
2,jump_on_and_off_box,8,RUN,51.7,55.7,14.6614,16.55,4
2,jump_on_and_off_box,9,TROT,0,1.9,1,1.99463,1.9
2,jump_on_and_off_box,9,RUN,1.9,4.4,1.99463,3.15118,2.5
2,jump_on_and_off_box,9,WALK,4.4,13.7,3.15118,5.0103,9.3
2,jump_on_and_off_box,9,RUN,13.7,15.7,5.0103,5.97028,2
2,jump_on_and_off_box,9,WALK,15.7,22.2,5.97028,7.26688,6.5
2,jump_on_and_off_box,9,RUN,22.2,24.2,7.26688,8.22512,2
2,jump_on_and_off_box,9,WALK,24.2,31.2,8.22512,9.62123,7
2,jump_on_and_off_box,9,RUN,31.2,33.2,9.62123,10.5812,2
2,jump_on_and_off_box,9,WALK,33.2,40.4,10.5812,12.0085,7.2
2,jump_on_and_off_box,9,RUN,40.4,42.4,12.0085,12.9663,2
2,jump_on_and_off_box,9,WALK,42.4,48.7,12.9663,14.2138,6.3
2,jump_on_and_off_box,9,RUN,48.7,52.6,14.2138,16.05,3.9
2,forward_ramp_lips,0,TROT,0,1.9,1,1.9943,1.9
2,forward_ramp_lips,0,WALK,1.9,10.6,1.9943,3.71826,8.7
2,forward_ramp_lips,0,TROT,10.6,12.6,3.71826,4.78896,2
2,forward_ramp_lips,0,WALK,12.6,52.7,4.78896,12.7568,40.1
2,forward_ramp_lips,0,RUN,52.7,55.9,12.7568,14.25,3.2
2,forward_ramp_lips,1,TROT,0,1.9,1,1.99416,1.9
2,forward_ramp_lips,1,WALK,1.9,11.1,1.99416,3.82177,9.2
2,forward_ramp_lips,1,TROT,11.1,13.2,3.82177,4.94746,2.1
2,forward_ramp_lips,1,WALK,13.2,18.1,4.94746,5.92497,4.9
2,forward_ramp_lips,1,TROT,18.1,20.3,5.92497,7.08938,2.2
2,forward_ramp_lips,1,WALK,20.3,34.3,7.08938,9.86517,14
2,forward_ramp_lips,1,TROT,34.3,36.4,9.86517,10.9836,2.1
2,forward_ramp_lips,1,WALK,36.4,45.1,10.9836,12.7021,8.7
2,forward_ramp_lips,1,RUN,45.1,48.3,12.7021,14.2,3.2
2,forward_ramp_lips,2,TROT,0,2.2,1,2.15984,2.2
2,forward_ramp_lips,2,WALK,2.2,11.3,2.15984,3.96731,9.1
2,forward_ramp_lips,2,TROT,11.3,13.5,3.96731,5.14982,2.2
2,forward_ramp_lips,2,WALK,13.5,17.6,5.14982,5.96712,4.1
2,forward_ramp_lips,2,TROT,17.6,19.7,5.96712,7.0676,2.1
2,forward_ramp_lips,2,WALK,19.7,33.5,7.0676,9.81425,13.8
2,forward_ramp_lips,2,TROT,33.5,35.6,9.81425,10.965,2.1
2,forward_ramp_lips,2,WALK,35.6,44.6,10.965,12.753,9
2,forward_ramp_lips,2,RUN,44.6,47.8,12.753,14.25,3.2
2,forward_ramp_lips,3,TROT,0,2.3,1,2.21387,2.3
2,forward_ramp_lips,3,WALK,2.3,11.4,2.21387,4.02295,9.1
2,forward_ramp_lips,3,TROT,11.4,13.5,4.02295,5.15995,2.1
2,forward_ramp_lips,3,WALK,13.5,26.4,5.15995,7.72028,12.9
2,forward_ramp_lips,3,TROT,26.4,28.5,7.72028,8.86831,2.1
2,forward_ramp_lips,3,WALK,28.5,33.5,8.86831,9.86689,5
2,forward_ramp_lips,3,TROT,33.5,35.7,9.86689,11.0545,2.2
2,forward_ramp_lips,3,WALK,35.7,39.8,11.0545,11.8738,4.1
2,forward_ramp_lips,3,TROT,39.8,42.2,11.8738,13.1469,2.4
2,forward_ramp_lips,3,RUN,42.2,45.1,13.1469,14.5,2.9
2,forward_ramp_lips,4,TROT,0,2,1,2.0484,2
2,forward_ramp_lips,4,WALK,2,11.4,2.0484,3.91297,9.4
2,forward_ramp_lips,4,TROT,11.4,13.5,3.91297,5.06231,2.1
2,forward_ramp_lips,4,WALK,13.5,37.2,5.06231,9.77357,23.7
2,forward_ramp_lips,4,TROT,37.2,39.5,9.77357,11.0306,2.3
2,forward_ramp_lips,4,WALK,39.5,47.7,11.0306,12.6593,8.2
2,forward_ramp_lips,4,RUN,47.7,51,12.6593,14.2,3.3
2,forward_ramp_lips,5,TROT,0,2.1,1,2.10457,2.1
2,forward_ramp_lips,5,WALK,2.1,48.5,2.10457,11.3145,46.4
2,forward_ramp_lips,5,RUN,48.5,51.8,11.3145,12.85,3.3
2,forward_ramp_lips,6,TROT,0,2.2,1,2.15891,2.2
2,forward_ramp_lips,6,WALK,2.2,30.9,2.15891,7.85944,28.7
2,forward_ramp_lips,6,TROT,30.9,33.1,7.85944,9.024,2.2
2,forward_ramp_lips,6,WALK,33.1,53.5,9.024,13.0676,20.4
2,forward_ramp_lips,6,RUN,53.5,56.7,13.0676,14.6,3.2
2,forward_ramp_lips,7,TROT,0,2.3,1,2.21355,2.3
2,forward_ramp_lips,7,WALK,2.3,11.6,2.21355,4.05784,9.3
2,forward_ramp_lips,7,TROT,11.6,13.7,4.05784,5.19586,2.1
2,forward_ramp_lips,7,WALK,13.7,47.4,5.19586,11.9082,33.7
2,forward_ramp_lips,7,TROT,47.4,49.7,11.9082,13.1468,2.3
2,forward_ramp_lips,7,WALK,49.7,52.1,13.1468,13.6267,2.4
2,forward_ramp_lips,7,RUN,52.1,54.2,13.6267,14.6,2.1
2,forward_ramp_lips,8,TROT,0,1.9,1,1.99371,1.9
2,forward_ramp_lips,8,WALK,1.9,44.5,1.99371,10.4403,42.6
2,forward_ramp_lips,8,RUN,44.5,46.5,10.4403,11.3987,2
2,forward_ramp_lips,8,WALK,46.5,50.3,11.3987,12.1418,3.8
2,forward_ramp_lips,8,RUN,50.3,53.7,12.1418,13.75,3.4
2,forward_ramp_lips,9,TROT,0,2.1,1,2.10261,2.1
2,forward_ramp_lips,9,WALK,2.1,56.7,2.10261,12.9393,54.6
2,forward_ramp_lips,9,RUN,56.7,60.1,12.9393,14.55,3.4
2,sphere_bump_lips,0,TROT,0,1.9,1,1.97829,1.9
2,sphere_bump_lips,0,WALK,1.9,9.3,1.97829,3.39144,7.4
2,sphere_bump_lips,0,TROT,9.3,11.3,3.39144,4.41665,2
2,sphere_bump_lips,0,WALK,11.3,15.6,4.41665,5.22103,4.3
2,sphere_bump_lips,0,RUN,15.6,17.6,5.22103,6.13963,2
2,sphere_bump_lips,0,TROT,17.6,19.6,6.13963,7.1922,2
2,sphere_bump_lips,0,WALK,19.6,23.9,7.1922,7.97566,4.3
2,sphere_bump_lips,0,RUN,23.9,25.9,7.97566,8.83431,2
2,sphere_bump_lips,0,WALK,25.9,42.2,8.83431,11.8617,16.3
2,sphere_bump_lips,0,RUN,42.2,44.2,11.8617,12.6166,2
2,sphere_bump_lips,0,WALK,44.2,52.7,12.6166,14.0182,8.5
2,sphere_bump_lips,0,RUN,52.7,54.7,14.0182,14.9306,2
2,sphere_bump_lips,0,TROT,54.7,57.1,14.9306,16.1851,2.4
2,sphere_bump_lips,0,RUN,57.1,57.5,16.1851,16.35,0.4
2,sphere_bump_lips,1,TROT,0,1.9,1,1.995,1.9
2,sphere_bump_lips,1,WALK,1.9,9.5,1.995,3.47453,7.6
2,sphere_bump_lips,1,RUN,9.5,11.5,3.47453,4.37341,2
2,sphere_bump_lips,1,WALK,11.5,17.1,4.37341,5.40268,5.6
2,sphere_bump_lips,1,RUN,17.1,19.1,5.40268,6.25732,2
2,sphere_bump_lips,1,WALK,19.1,26.8,6.25732,7.6274,7.7
2,sphere_bump_lips,1,RUN,26.8,28.8,7.6274,8.49002,2
2,sphere_bump_lips,1,WALK,28.8,35.7,8.49002,9.71904,6.9
2,sphere_bump_lips,1,RUN,35.7,37.7,9.71904,10.5698,2
2,sphere_bump_lips,1,WALK,37.7,54.1,10.5698,13.669,16.4
2,sphere_bump_lips,1,RUN,54.1,56.5,13.669,14.8181,2.4
2,sphere_bump_lips,1,TROT,56.5,58.9,14.8181,16.1,2.4
2,sphere_bump_lips,2,TROT,0,1.9,1,1.94692,1.9
2,sphere_bump_lips,2,RUN,1.9,3.9,1.94692,2.83522,2
2,sphere_bump_lips,2,WALK,3.9,6.3,2.83522,3.31058,2.4
2,sphere_bump_lips,2,RUN,6.3,8.3,3.31058,4.26131,2
2,sphere_bump_lips,2,WALK,8.3,14.3,4.26131,5.41865,6
2,sphere_bump_lips,2,RUN,14.3,16.3,5.41865,6.30342,2
2,sphere_bump_lips,2,WALK,16.3,21.5,6.30342,7.26989,5.2
2,sphere_bump_lips,2,RUN,21.5,23.5,7.26989,8.22956,2
2,sphere_bump_lips,2,WALK,23.5,28.4,8.22956,9.18969,4.9
2,sphere_bump_lips,2,RUN,28.4,30.4,9.18969,10.1488,2
2,sphere_bump_lips,2,WALK,30.4,37.5,10.1488,11.5074,7.1
2,sphere_bump_lips,2,RUN,37.5,39.5,11.5074,12.327,2
2,sphere_bump_lips,2,WALK,39.5,46.8,12.327,13.6013,7.3
2,sphere_bump_lips,2,RUN,46.8,48.8,13.6013,14.5379,2
2,sphere_bump_lips,2,TROT,48.8,51,14.5379,15.7,2.2
2,sphere_bump_lips,3,TROT,0,1.9,1,1.92057,1.9
2,sphere_bump_lips,3,RUN,1.9,3.9,1.92057,2.73623,2
2,sphere_bump_lips,3,WALK,3.9,7.1,2.73623,3.27653,3.2
2,sphere_bump_lips,3,RUN,7.1,9.1,3.27653,4.10145,2
2,sphere_bump_lips,3,WALK,9.1,16.2,4.10145,5.34569,7.1
2,sphere_bump_lips,3,RUN,16.2,18.2,5.34569,6.29188,2
2,sphere_bump_lips,3,WALK,18.2,22.6,6.29188,7.15383,4.4
2,sphere_bump_lips,3,RUN,22.6,24.6,7.15383,8.09739,2
2,sphere_bump_lips,3,WALK,24.6,32.1,8.09739,9.50737,7.5
2,sphere_bump_lips,3,RUN,32.1,34.1,9.50737,10.327,2
2,sphere_bump_lips,3,WALK,34.1,41.4,10.327,11.5971,7.3
2,sphere_bump_lips,3,RUN,41.4,43.4,11.5971,12.5228,2
2,sphere_bump_lips,3,WALK,43.4,49.1,12.5228,13.6284,5.7
2,sphere_bump_lips,3,RUN,49.1,53,13.6284,15.45,3.9
2,sphere_bump_lips,4,TROT,0,1.9,1,1.89374,1.9
2,sphere_bump_lips,4,RUN,1.9,3.9,1.89374,2.64507,2
2,sphere_bump_lips,4,WALK,3.9,6.3,2.64507,3.12044,2.4
2,sphere_bump_lips,4,RUN,6.3,8.3,3.12044,4.07116,2
2,sphere_bump_lips,4,WALK,8.3,15.1,4.07116,5.40419,6.8
2,sphere_bump_lips,4,RUN,15.1,17.1,5.40419,6.34871,2
2,sphere_bump_lips,4,WALK,17.1,20.7,6.34871,7.05013,3.6
2,sphere_bump_lips,4,RUN,20.7,22.7,7.05013,7.9838,2
2,sphere_bump_lips,4,WALK,22.7,29.6,7.9838,9.30673,6.9
2,sphere_bump_lips,4,RUN,29.6,31.6,9.30673,10.2269,2
2,sphere_bump_lips,4,WALK,31.6,36.5,10.2269,11.1677,4.9
2,sphere_bump_lips,4,RUN,36.5,38.5,11.1677,12.1207,2
2,sphere_bump_lips,4,WALK,38.5,42,12.1207,12.7993,3.5
2,sphere_bump_lips,4,RUN,42,46.1,12.7993,14.75,4.1
2,sphere_bump_lips,5,TROT,0,1.9,1,1.90171,1.9
2,sphere_bump_lips,5,RUN,1.9,3.9,1.90171,2.68078,2
2,sphere_bump_lips,5,WALK,3.9,6.3,2.68078,3.09281,2.4
2,sphere_bump_lips,5,RUN,6.3,8.3,3.09281,3.95886,2
2,sphere_bump_lips,5,WALK,8.3,16.1,3.95886,5.32088,7.8
2,sphere_bump_lips,5,RUN,16.1,18.1,5.32088,6.0857,2
2,sphere_bump_lips,5,WALK,18.1,22.4,6.0857,6.76159,4.3
2,sphere_bump_lips,5,RUN,22.4,24.4,6.76159,7.54638,2
2,sphere_bump_lips,5,WALK,24.4,33.1,7.54638,9.00098,8.7
2,sphere_bump_lips,5,RUN,33.1,35.1,9.00098,9.90391,2
2,sphere_bump_lips,5,WALK,35.1,40,9.90391,10.8344,4.9
2,sphere_bump_lips,5,RUN,40,42,10.8344,11.7785,2
2,sphere_bump_lips,5,WALK,42,46.8,11.7785,12.7158,4.8
2,sphere_bump_lips,5,RUN,46.8,50.7,12.7158,14.55,3.9
2,sphere_bump_lips,6,TROT,0,1.9,1,1.97373,1.9
2,sphere_bump_lips,6,RUN,1.9,3.9,1.97373,2.89247,2
2,sphere_bump_lips,6,WALK,3.9,6.9,2.89247,3.45585,3
2,sphere_bump_lips,6,RUN,6.9,8.9,3.45585,4.3734,2
2,sphere_bump_lips,6,WALK,8.9,19.2,4.3734,6.38254,10.3
2,sphere_bump_lips,6,RUN,19.2,21.2,6.38254,7.3127,2
2,sphere_bump_lips,6,WALK,21.2,29.2,7.3127,8.83089,8
2,sphere_bump_lips,6,RUN,29.2,31.2,8.83089,9.71327,2
2,sphere_bump_lips,6,WALK,31.2,34,9.71327,10.2376,2.8
2,sphere_bump_lips,6,RUN,34,36,10.2376,11.1909,2
2,sphere_bump_lips,6,WALK,36,41.4,11.1909,12.2597,5.4
2,sphere_bump_lips,6,RUN,41.4,45.2,12.2597,14.05,3.8
2,sphere_bump_lips,7,TROT,0,1.9,1,1.96777,1.9
2,sphere_bump_lips,7,RUN,1.9,3.9,1.96777,2.84141,2
2,sphere_bump_lips,7,WALK,3.9,13.6,2.84141,4.54698,9.7
2,sphere_bump_lips,7,RUN,13.6,15.6,4.54698,5.49734,2
2,sphere_bump_lips,7,WALK,15.6,21.5,5.49734,6.64768,5.9
2,sphere_bump_lips,7,RUN,21.5,23.5,6.64768,7.60027,2
2,sphere_bump_lips,7,WALK,23.5,28.9,7.60027,8.66163,5.4
2,sphere_bump_lips,7,RUN,28.9,30.9,8.66163,9.59652,2
2,sphere_bump_lips,7,WALK,30.9,33.8,9.59652,10.0955,2.9
2,sphere_bump_lips,7,RUN,33.8,35.8,10.0955,10.8809,2
2,sphere_bump_lips,7,WALK,35.8,42.5,10.8809,12.012,6.7
2,sphere_bump_lips,7,RUN,42.5,46.6,12.012,13.9,4.1
2,sphere_bump_lips,8,TROT,0,1.9,1,1.91761,1.9
2,sphere_bump_lips,8,RUN,1.9,3.9,1.91761,2.72551,2
2,sphere_bump_lips,8,WALK,3.9,13.8,2.72551,4.4799,9.9
2,sphere_bump_lips,8,RUN,13.8,15.8,4.4799,5.43955,2
2,sphere_bump_lips,8,WALK,15.8,20.4,5.43955,6.32984,4.6
2,sphere_bump_lips,8,RUN,20.4,22.4,6.32984,7.22533,2
2,sphere_bump_lips,8,WALK,22.4,29.3,7.22533,8.50678,6.9
2,sphere_bump_lips,8,RUN,29.3,31.3,8.50678,9.38717,2
2,sphere_bump_lips,8,WALK,31.3,33.7,9.38717,9.85258,2.4
2,sphere_bump_lips,8,RUN,33.7,35.7,9.85258,10.7971,2
2,sphere_bump_lips,8,WALK,35.7,41.1,10.7971,11.8479,5.4
2,sphere_bump_lips,8,RUN,41.1,44.8,11.8479,13.5,3.7
2,sphere_bump_lips,9,TROT,0,1.9,1,1.95588,1.9
2,sphere_bump_lips,9,RUN,1.9,3.9,1.95588,2.8,2
2,sphere_bump_lips,9,WALK,3.9,6.3,2.8,3.24801,2.4
2,sphere_bump_lips,9,RUN,6.3,8.3,3.24801,4.14402,2
2,sphere_bump_lips,9,WALK,8.3,12.7,4.14402,4.91961,4.4
2,sphere_bump_lips,9,RUN,12.7,14.7,4.91961,5.65973,2
2,sphere_bump_lips,9,WALK,14.7,17.7,5.65973,6.1469,3
2,sphere_bump_lips,9,RUN,17.7,19.7,6.1469,6.99341,2
2,sphere_bump_lips,9,WALK,19.7,32.2,6.99341,9.24017,12.5
2,sphere_bump_lips,9,RUN,32.2,34.2,9.24017,10.127,2
2,sphere_bump_lips,9,WALK,34.2,40.7,10.127,11.3499,6.5
2,sphere_bump_lips,9,RUN,40.7,44.5,11.3499,13.15,3.8
2,forward_ramp_no_lips,0,TROT,0,1.9,1,1.99447,1.9
2,forward_ramp_no_lips,0,WALK,1.9,42.4,1.99447,10.009,40.5
2,forward_ramp_no_lips,0,RUN,42.4,44.5,10.009,11,2.1
2,forward_ramp_no_lips,1,TROT,0,2.1,1,2.105,2.1
2,forward_ramp_no_lips,1,WALK,2.1,41.6,2.105,9.94978,39.5
2,forward_ramp_no_lips,1,RUN,41.6,43.7,9.94978,10.95,2.1
2,forward_ramp_no_lips,2,TROT,0,2.2,1,2.15759,2.2
2,forward_ramp_no_lips,2,WALK,2.2,40.2,2.15759,9.66981,38
2,forward_ramp_no_lips,2,RUN,40.2,42.4,9.66981,10.7,2.2
2,forward_ramp_no_lips,3,TROT,0,1.9,1,1.99484,1.9
2,forward_ramp_no_lips,3,WALK,1.9,40.8,1.99484,9.69999,38.9
2,forward_ramp_no_lips,3,RUN,40.8,43,9.69999,10.75,2.2
2,forward_ramp_no_lips,4,TROT,0,1.9,1,1.99497,1.9
2,forward_ramp_no_lips,4,WALK,1.9,42.4,1.99497,10.01,40.5
2,forward_ramp_no_lips,4,RUN,42.4,44.7,10.01,11.1,2.3
2,forward_ramp_no_lips,5,TROT,0,1.9,1,1.99281,1.9
2,forward_ramp_no_lips,5,WALK,1.9,42.6,1.99281,10.06,40.7
2,forward_ramp_no_lips,5,RUN,42.6,45,10.06,11.2,2.4
2,forward_ramp_no_lips,6,TROT,0,1.9,1,1.99361,1.9
2,forward_ramp_no_lips,6,WALK,1.9,39.8,1.99361,9.49997,37.9
2,forward_ramp_no_lips,6,RUN,39.8,42.2,9.49997,10.65,2.4
2,forward_ramp_no_lips,7,TROT,0,1.9,1,1.9947,1.9
2,forward_ramp_no_lips,7,WALK,1.9,40.1,1.9947,9.54958,38.2
2,forward_ramp_no_lips,7,RUN,40.1,42.7,9.54958,10.75,2.6
2,forward_ramp_no_lips,8,TROT,0,1.9,1,1.99492,1.9
2,forward_ramp_no_lips,8,WALK,1.9,41.9,1.99492,9.9098,40
2,forward_ramp_no_lips,8,RUN,41.9,44.5,9.9098,11.15,2.6
2,forward_ramp_no_lips,9,TROT,0,1.9,1,1.99486,1.9
2,forward_ramp_no_lips,9,WALK,1.9,41.9,1.99486,9.91994,40
2,forward_ramp_no_lips,9,RUN,41.9,44.5,9.91994,11.15,2.6
2,flush_a_frame,0,TROT,0,1.9,1,1.99465,1.9
2,flush_a_frame,0,WALK,1.9,62,1.99465,13.93,60.1
2,flush_a_frame,0,TROT,62,64.2,13.93,15.1,2.2
2,flush_a_frame,1,TROT,0,1.9,1,1.99499,1.9
2,flush_a_frame,1,WALK,1.9,57.5,1.99499,13.02,55.6
2,flush_a_frame,1,RUN,57.5,59.8,13.02,14.1,2.3
2,flush_a_frame,2,TROT,0,1.9,1,1.99474,1.9
2,flush_a_frame,2,WALK,1.9,58.1,1.99474,13.1593,56.2
2,flush_a_frame,2,RUN,58.1,60.5,13.1593,14.3,2.4
2,flush_a_frame,3,TROT,0,1.9,1,1.99359,1.9
2,flush_a_frame,3,WALK,1.9,60.1,1.99359,13.5593,58.2
2,flush_a_frame,3,RUN,60.1,62.5,13.5593,14.7,2.4
2,flush_a_frame,4,TROT,0,1.9,1,1.99455,1.9
2,flush_a_frame,4,WALK,1.9,62.5,1.99455,14.0199,60.6
2,flush_a_frame,4,RUN,62.5,65,14.0199,15.2,2.5
2,flush_a_frame,5,TROT,0,1.9,1,1.99436,1.9
2,flush_a_frame,5,WALK,1.9,56.9,1.99436,12.9094,55
2,flush_a_frame,5,RUN,56.9,59.4,12.9094,14.1,2.5
2,flush_a_frame,6,TROT,0,1.9,1,1.99398,1.9
2,flush_a_frame,6,WALK,1.9,53.8,1.99398,12.2696,51.9
2,flush_a_frame,6,RUN,53.8,56.4,12.2696,13.5,2.6
2,flush_a_frame,7,TROT,0,1.9,1,1.99288,1.9
2,flush_a_frame,7,WALK,1.9,53.8,1.99288,12.2898,51.9
2,flush_a_frame,7,RUN,53.8,56.6,12.2898,13.6,2.8
2,flush_a_frame,8,TROT,0,1.9,1,1.995,1.9
2,flush_a_frame,8,WALK,1.9,60.4,1.995,13.6193,58.5
2,flush_a_frame,8,RUN,60.4,63.1,13.6193,14.9,2.7
2,flush_a_frame,9,TROT,0,1.9,1,1.99429,1.9
2,flush_a_frame,9,WALK,1.9,56.2,1.99429,12.76,54.3
2,flush_a_frame,9,RUN,56.2,59,12.76,14.1,2.8
2,sphere_bump,0,TROT,0,1.9,1,1.96348,1.9
2,sphere_bump,0,WALK,1.9,7.8,1.96348,3.06123,5.9
2,sphere_bump,0,TROT,7.8,9.8,3.06123,4.1069,2
2,sphere_bump,0,WALK,9.8,17.4,4.1069,5.56898,7.6
2,sphere_bump,0,TROT,17.4,19.4,5.56898,6.66631,2
2,sphere_bump,0,WALK,19.4,32.9,6.66631,9.3319,13.5
2,sphere_bump,0,TROT,32.9,34.9,9.3319,10.4057,2
2,sphere_bump,0,WALK,34.9,41.4,10.4057,11.6699,6.5
2,sphere_bump,0,TROT,41.4,43.4,11.6699,12.7696,2
2,sphere_bump,0,WALK,43.4,48.8,12.7696,13.8082,5.4
2,sphere_bump,0,TROT,48.8,51.2,13.8082,15.0525,2.4
2,sphere_bump,0,RUN,51.2,53,15.0525,15.85,1.8
2,sphere_bump,1,TROT,0,1.9,1,1.92312,1.9
2,sphere_bump,1,RUN,1.9,3.9,1.92312,2.74372,2
2,sphere_bump,1,WALK,3.9,7,2.74372,3.31662,3.1
2,sphere_bump,1,TROT,7,9,3.31662,4.40776,2
2,sphere_bump,1,WALK,9,23.6,4.40776,7.0852,14.6
2,sphere_bump,1,TROT,23.6,25.6,7.0852,8.1732,2
2,sphere_bump,1,WALK,25.6,31.7,8.1732,9.32145,6.1
2,sphere_bump,1,TROT,31.7,33.7,9.32145,10.252,2
2,sphere_bump,1,WALK,33.7,41.9,10.252,11.6512,8.2
2,sphere_bump,1,TROT,41.9,43.9,11.6512,12.6168,2
2,sphere_bump,1,WALK,43.9,51.1,12.6168,13.915,7.2
2,sphere_bump,1,TROT,51.1,53.5,13.915,15.2193,2.4
2,sphere_bump,1,RUN,53.5,54.7,15.2193,15.75,1.2
2,sphere_bump,2,TROT,0,1.9,1,1.9696,1.9
2,sphere_bump,2,WALK,1.9,7.4,1.9696,3.02373,5.5
2,sphere_bump,2,RUN,7.4,9.4,3.02373,3.97118,2
2,sphere_bump,2,WALK,9.4,25,3.97118,7.01513,15.6
2,sphere_bump,2,TROT,25,27,7.01513,8.01923,2
2,sphere_bump,2,WALK,27,32.1,8.01923,8.96,5.1
2,sphere_bump,2,TROT,32.1,34.1,8.96,10.0338,2
2,sphere_bump,2,WALK,34.1,40.5,10.0338,11.2686,6.4
2,sphere_bump,2,RUN,40.5,42.5,11.2686,12.2057,2
2,sphere_bump,2,WALK,42.5,48.9,12.2057,13.4287,6.4
2,sphere_bump,2,TROT,48.9,50.9,13.4287,14.47,2
2,sphere_bump,2,WALK,50.9,55.4,14.47,15.322,4.5
2,sphere_bump,2,RUN,55.4,55.6,15.322,15.4,0.2
2,sphere_bump,3,TROT,0,1.9,1,1.9596,1.9
2,sphere_bump,3,RUN,1.9,3.9,1.9596,2.85093,2
2,sphere_bump,3,WALK,3.9,7.1,2.85093,3.34554,3.2
2,sphere_bump,3,TROT,7.1,9.2,3.34554,4.21313,2.1
2,sphere_bump,3,WALK,9.2,14.3,4.21313,5.02035,5.1
2,sphere_bump,3,TROT,14.3,16.3,5.02035,5.99031,2
2,sphere_bump,3,WALK,16.3,40.5,5.99031,10.6226,24.2
2,sphere_bump,3,TROT,40.5,42.5,10.6226,11.5986,2
2,sphere_bump,3,WALK,42.5,51.3,11.5986,13.1778,8.8
2,sphere_bump,3,TROT,51.3,53.7,13.1778,14.4053,2.4
2,sphere_bump,3,RUN,53.7,54.9,14.4053,14.9,1.2
2,sphere_bump,4,TROT,0,1.9,1,1.9696,1.9
2,sphere_bump,4,WALK,1.9,58.6,1.9696,12.574,56.7
2,sphere_bump,4,RUN,58.6,62.8,12.574,14.5647,4.2
2,sphere_bump,4,TROT,62.8,62.9,14.5647,14.6,0.1
2,sphere_bump,5,TROT,0,1.9,1,1.97276,1.9
2,sphere_bump,5,WALK,1.9,46.7,1.97276,10.3719,44.8
2,sphere_bump,5,TROT,46.7,48.7,10.3719,11.3806,2
2,sphere_bump,5,WALK,48.7,56,11.3806,12.7196,7.3
2,sphere_bump,5,RUN,56,59.6,12.7196,14.3,3.6
2,sphere_bump,6,TROT,0,1.9,1,1.99453,1.9
2,sphere_bump,6,WALK,1.9,7.9,1.99453,3.17388,6
2,sphere_bump,6,TROT,7.9,9.9,3.17388,4.24103,2
2,sphere_bump,6,WALK,9.9,22.2,4.24103,6.57135,12.3
2,sphere_bump,6,RUN,22.2,24.2,6.57135,7.38034,2
2,sphere_bump,6,WALK,24.2,30.3,7.38034,8.42647,6.1
2,sphere_bump,6,RUN,30.3,32.3,8.42647,9.27353,2
2,sphere_bump,6,WALK,32.3,49.7,9.27353,12.3111,17.4
2,sphere_bump,6,RUN,49.7,53.6,12.3111,14.1,3.9
2,sphere_bump,7,TROT,0,1.9,1,1.96201,1.9
2,sphere_bump,7,WALK,1.9,9,1.96201,3.22005,7.1
2,sphere_bump,7,RUN,9,11,3.22005,3.99553,2
2,sphere_bump,7,WALK,11,43,3.99553,9.89898,32
2,sphere_bump,7,RUN,43,45,9.89898,10.857,2
2,sphere_bump,7,WALK,45,52.2,10.857,12.2697,7.2
2,sphere_bump,7,RUN,52.2,55.3,12.2697,13.7,3.1
2,sphere_bump,8,TROT,0,1.9,1,1.99218,1.9
2,sphere_bump,8,WALK,1.9,42.6,1.99218,9.7189,40.7
2,sphere_bump,8,RUN,42.6,44.6,9.7189,10.6769,2
2,sphere_bump,8,WALK,44.6,51.4,10.6769,12.0094,6.8
2,sphere_bump,8,RUN,51.4,54.5,12.0094,13.45,3.1
2,sphere_bump,9,TROT,0,1.9,1,1.89073,1.9
2,sphere_bump,9,RUN,1.9,3.9,1.89073,2.67976,2
2,sphere_bump,9,WALK,3.9,24.5,2.67976,6.40877,20.6
2,sphere_bump,9,TROT,24.5,26.5,6.40877,7.50584,2
2,sphere_bump,9,WALK,26.5,48.3,7.50584,11.4696,21.8
2,sphere_bump,9,RUN,48.3,52.2,11.4696,13.25,3.9
2,box_jump_even,0,TROT,0,1.9,1,1.9948,1.9
2,box_jump_even,0,RUN,1.9,4.6,1.9948,3.28148,2.7
2,box_jump_even,0,WALK,4.6,9.6,3.28148,4.26001,5
2,box_jump_even,0,RUN,9.6,11.6,4.26001,5.2008,2
2,box_jump_even,0,WALK,11.6,14,5.2008,5.67901,2.4
2,box_jump_even,0,RUN,14,16,5.67901,6.59882,2
2,box_jump_even,0,WALK,16,18.8,6.59882,7.1588,2.8
2,box_jump_even,0,RUN,18.8,20.8,7.1588,8.09021,2
2,box_jump_even,0,WALK,20.8,23.4,8.09021,8.60853,2.6
2,box_jump_even,0,RUN,23.4,25.4,8.60853,9.55981,2
2,box_jump_even,0,WALK,25.4,27.9,9.55981,10.0591,2.5
2,box_jump_even,0,RUN,27.9,29.8,10.0591,10.95,1.9
2,box_jump_even,1,TROT,0,1.9,1,1.99355,1.9
2,box_jump_even,1,RUN,1.9,3.9,1.99355,2.9338,2
2,box_jump_even,1,WALK,3.9,6.3,2.9338,3.4138,2.4
2,box_jump_even,1,RUN,6.3,8.3,3.4138,4.35821,2
2,box_jump_even,1,WALK,8.3,10.7,4.35821,4.83709,2.4
2,box_jump_even,1,RUN,10.7,12.7,4.83709,5.78281,2
2,box_jump_even,1,WALK,12.7,15.1,5.78281,6.26279,2.4
