task,task_name,level,episode,goals,settle_ok,heading,heading_cap_rad,final_x_m,final_y_m,travelled_m,dist_to_next_goal_m,dist_to_last_goal_m,alive_at_end,switches,refused_ticks,steps_alive,frac_WALK,frac_TROT,frac_TURN,yaw_moment,yaw_moment_gain,partial,skill,start_phase,foot_comp,steps
13,staircase_walking_full_width,1,0,0,1,heading-only,0.02,1.469876861572267,2.622540283203122,0.7799619665417198,0.8176716615531523,14.293686482250466,0,,,,,,,off,5.0,0,TROT,first,on,1000
13,staircase_walking_full_width,2,0,0,1,heading-only,0.02,1.3799621582031278,2.5559661865234347,0.6734015460509348,0.8327936874265641,11.633330470907664,0,,,,,,,off,5.0,0,TROT,first,on,1000
13,staircase_walking_full_width,3,0,0,1,heading-only,0.02,1.7185028076171989,2.413037109374997,0.8287616896760195,0.4998402975353759,11.289055698129134,1,,,,,,,off,5.0,0,TROT,first,on,1000
13,staircase_walking_full_width,4,0,0,1,heading-only,0.02,1.4779113769531307,2.7763565063476534,0.9116626070918843,0.9355778723672926,11.548214392809584,0,,,,,,,off,5.0,0,TROT,first,on,1000
13,staircase_walking_full_width,5,0,0,1,heading-only,0.02,1.3360443115234375,2.436619567871091,0.5509649955806624,0.7946532597984635,11.67212486866863,0,,,,,,,off,5.0,0,TROT,first,on,1000
13,staircase_walking_full_width,6,0,0,1,heading-only,0.02,1.3162322998047102,1.877018737792966,0.33930407939459173,0.6947392738894146,11.6844149217229,0,,,,,,,off,5.0,0,TROT,first,on,1000
13,staircase_walking_full_width,7,0,0,1,heading-only,0.02,1.419696044921892,1.529057312011716,0.6308183458751887,0.7473551335536038,11.58987604365839,0,,,,,,,off,5.0,0,TROT,first,on,1000
13,staircase_walking_full_width,8,0,0,1,heading-only,0.02,1.2881286621093864,1.996739196777341,0.28814711306310503,0.7118788060813647,8.961871931117011,0,,,,,,,off,5.0,0,TROT,first,on,1000
13,staircase_walking_full_width,9,0,0,1,heading-only,0.02,1.349340820312534,2.621098327636716,0.712602372526053,0.8995112565747531,8.922303344179007,0,,,,,,,off,5.0,0,TROT,first,on,1000
14,staircase_walking,0,0,1,1,heading-only,0.02,2.513162136077881,1.2607559204101477,1.684084754182052,0.7846885490904789,3.0769599013584004,0,,,,,,,off,5.0,0,TROT,first,on,1000
14,staircase_walking,1,0,1,1,heading-only,0.02,1.735940551757814,2.2390502929687415,0.7737916633629731,0.5669234153706317,3.77164268886512,1,,,,,,,off,5.0,0,TROT,first,on,1000
14,staircase_walking,2,0,1,1,heading-only,0.02,1.5589706420898466,2.7068313598632727,0.9011430241668071,0.9884999467778853,4.003913457006267,0,,,,,,,off,5.0,0,TROT,first,on,1000
14,staircase_walking,3,0,1,1,heading-only,0.02,1.8554733276367301,2.2560104370117102,0.8929591021747788,0.4703112151171411,3.6535073572426557,1,,,,,,,off,5.0,0,TROT,first,on,1000
14,staircase_walking,4,0,1,1,heading-only,0.02,1.3167327880859432,2.594900512695304,0.6739631140157676,1.085751328916184,3.9285710963570226,0,,,,,,,off,5.0,0,TROT,first,on,1000
14,staircase_walking,5,0,1,1,heading-only,0.02,1.567962646484375,1.528768920898429,0.7379974916710532,0.8085522950471664,3.6624792241381976,0,,,,,,,off,5.0,0,TROT,first,on,1000
14,staircase_walking,6,0,1,1,heading-only,0.02,2.6354309082031477,3.4040588378906165,2.1554617778482923,1.4628174016832087,2.923763986175769,0,,,,,,,off,5.0,0,TROT,first,on,1000
14,staircase_walking,7,0,1,1,heading-only,0.02,3.0158111572265796,3.4910720825195227,2.507347318755076,1.6878027851805308,2.6446127989112274,0,,,,,,,off,5.0,0,TROT,first,on,1000
14,staircase_walking,8,0,1,1,heading-only,0.02,2.6792114257812614,3.713003540039054,2.3987772178050775,1.7721989582144992,3.0477460793343685,0,,,,,,,off,5.0,0,TROT,first,on,1000
14,staircase_walking,9,0,1,1,heading-only,0.02,1.645666503906284,2.7000793457031165,0.9523635464184186,0.9087014856245683,3.622623040247743,0,,,,,,,off,5.0,0,TROT,first,on,1000
15,staircase_climbing,0,0,1,1,heading-only,0.02,1.0950803756713867,2.4027557373046875,0.4138266083393557,1.678943169289351,10.112942835696906,0,,,,,,,off,5.0,0,TROT,first,on,1000
15,staircase_climbing,1,0,1,1,heading-only,0.02,1.2770896911621108,1.5433731079101562,0.5341224724049193,1.518206962511589,9.933411152057532,0,,,,,,,off,5.0,0,TROT,first,on,1000
15,staircase_climbing,2,0,1,1,heading-only,0.02,1.256007385253909,2.6700592041015625,0.7172998803190774,1.614595503270017,9.966542452582344,0,,,,,,,off,5.0,0,TROT,first,on,1000
15,staircase_climbing,3,0,1,1,heading-only,0.02,1.2397964477539176,2.6856918334960938,0.7264128487841003,1.6358492846615178,9.983778247372022,0,,,,,,,off,5.0,0,TROT,first,on,1000
15,staircase_climbing,4,0,1,1,heading-only,0.02,1.3768676757812557,1.4962081909179688,0.6291545374126388,1.43918968537909,9.836042641530641,0,,,,,,,off,5.0,0,TROT,first,on,1000
15,staircase_climbing,5,0,1,1,heading-only,0.02,1.4663238525390625,1.4902877807617188,0.690843312110414,1.334827098636691,9.447436276663334,0,,,,,,,off,5.0,0,TROT,first,on,1000
15,staircase_climbing,6,0,1,1,heading-only,0.02,1.5766387939453352,1.7458877563476562,0.6301470709737204,1.1517436484055787,9.32682353274357,0,,,,,,,off,5.0,0,TROT,first,on,1000
15,staircase_climbing,7,0,1,1,heading-only,0.02,1.267138671875017,2.5903167724609375,0.6479482709752734,1.5496985118031041,9.650932144551355,0,,,,,,,off,5.0,0,TROT,first,on,1000
15,staircase_climbing,8,0,1,1,heading-only,0.02,1.3315246582031364,1.526123046875,0.5783320548782852,1.4482003065215272,9.580202489158422,0,,,,,,,off,5.0,0,TROT,first,on,1000
15,staircase_climbing,9,0,1,1,heading-only,0.02,1.298803710937534,2.5832366943359375,0.6553233547569881,1.5177338640559832,9.6188946985985,0,,,,,,,off,5.0,0,TROT,first,on,1000
16,staircase_spiral,0,0,0,1,heading-only,0.02,3.4141182899475098,3.1790710449218693,2.686666270088683,1.4815622916529174,1.9331305011607713,0,,,,,,,off,5.0,0,TROT,first,on,1000
16,staircase_spiral,1,0,0,1,heading-only,0.02,3.634969329833986,3.268655395507807,2.9244742915123796,1.572903604484412,1.8305394534237398,0,,,,,,,off,5.0,0,TROT,first,on,1000
16,staircase_spiral,2,0,0,1,heading-only,0.02,3.6631881713867216,2.9880310058593693,2.840559188743235,1.2940147540444056,1.6925723985186905,0,,,,,,,off,5.0,0,TROT,first,on,1000
16,staircase_spiral,3,0,0,1,heading-only,0.02,3.7130935668945426,3.250833129882807,2.987550873464244,1.558535891994168,1.8238961408902676,0,,,,,,,off,5.0,0,TROT,first,on,1000
16,staircase_spiral,4,0,0,1,heading-only,0.02,3.868643188476568,3.250161743164057,3.1292200508855244,1.577214036556369,1.7325762739920978,0,,,,,,,off,5.0,0,TROT,first,on,1000
16,staircase_spiral,5,0,0,1,heading-only,0.02,3.9587860107421875,3.357247924804682,3.2552321863041174,1.6962308384881957,1.7655202364804545,0,,,,,,,off,5.0,0,TROT,first,on,1000
16,staircase_spiral,6,0,0,1,heading-only,0.02,4.034997558593773,3.2146545410156193,3.2690359182303315,1.5713621841446332,1.6464554313283128,0,,,,,,,off,5.0,0,TROT,first,on,1000
16,staircase_spiral,7,0,0,1,heading-only,0.02,4.5106536865234546,2.8064819335937443,3.6020969470454047,1.4103641322645069,1.0525294927452413,1,,,,,,,off,5.0,0,TROT,first,on,1000
16,staircase_spiral,8,0,0,1,heading-only,0.02,4.246563720703136,3.3196655273437443,3.504524660584547,1.724125016272551,1.6265866042066712,0,,,,,,,off,5.0,0,TROT,first,on,1000
16,staircase_spiral,9,0,0,1,heading-only,0.02,4.505590820312534,3.580697631835932,3.845487225664809,2.055943747572086,1.7026078547829546,0,,,,,,,off,5.0,0,TROT,first,on,1000
17,squeeze,0,0,1,1,heading-only,0.02,1.2741477489471436,2.5703308105468636,0.6327987213260062,1.2665368228683866,7.397869535401427,0,,,,,,,off,5.0,0,TROT,first,on,1000
17,squeeze,1,0,1,1,heading-only,0.02,1.6554199218750014,1.6256134033203011,0.7548116306496876,0.8383386682795085,7.254247433892712,0,,,,,,,off,5.0,0,TROT,first,on,1000
17,squeeze,2,0,1,1,heading-only,0.02,1.6713058471679716,1.7379180908203011,0.7206514188990292,0.7467854249717073,7.583224379463505,0,,,,,,,off,5.0,0,TROT,first,on,1000
17,squeeze,3,0,1,1,heading-only,0.02,1.6332748413086051,1.5997802734374886,0.7491414113264667,0.8677475963525683,7.627232654939289,0,,,,,,,off,5.0,0,TROT,first,on,1000
17,squeeze,4,0,1,1,heading-only,0.02,1.6359771728515682,1.8911926269531136,0.6452177995201602,0.7957267100485349,8.01476143865091,0,,,,,,,off,5.0,0,TROT,first,on,1000
17,squeeze,5,0,1,1,heading-only,0.02,1.65142822265625,1.8676483154296761,0.664737314795614,0.7820372963999704,7.849687631525565,0,,,,,,,off,5.0,0,TROT,first,on,1000
17,squeeze,6,0,1,1,heading-only,0.02,1.6212402343750227,1.9036132812499886,0.6286730695343383,0.7921625768806241,8.12933119800115,0,,,,,,,off,5.0,0,TROT,first,on,1000
17,squeeze,7,0,1,1,heading-only,0.02,1.3282806396484546,1.6443359374999886,0.4840094045801285,1.1491782610548191,8.579094924173507,0,,,,,,,off,5.0,0,TROT,first,on,1000
17,squeeze,8,0,1,1,heading-only,0.02,1.4535949707031364,1.5703155517578011,0.6248016665377758,1.1598411527496406,9.00666043415754,0,,,,,,,off,5.0,0,TROT,first,on,1000
17,squeeze,9,0,1,1,heading-only,0.02,1.591711425781284,1.5887329101562386,0.7205990775657963,0.9940983536791163,8.618107262979084,0,,,,,,,off,5.0,0,TROT,first,on,1000
18,agility_poles,0,0,1,1,heading-only,0.02,8.095643997192383,10.845013427734358,11.339419132905062,8.938542281525391,13.50418986717963,0,,,,,,,off,5.0,0,TROT,first,on,1000
18,agility_poles,1,0,1,1,heading-only,0.02,12.39951858520508,15.655072021484358,17.78791769393936,15.355329052547846,14.490968286046169,0,,,,,,,off,5.0,0,TROT,first,on,1000
18,agility_poles,2,0,1,1,heading-only,0.02,9.014781188964847,17.347866821289045,17.314552650040078,15.37721615421279,17.0978518678284,0,,,,,,,off,5.0,0,TROT,first,on,1000
18,agility_poles,3,0,1,1,heading-only,0.02,9.012982177734386,15.416333007812483,15.627087852738516,13.636677308601472,14.902328395351864,0,,,,,,,off,5.0,0,TROT,first,on,1000
18,agility_poles,4,0,1,1,heading-only,0.02,7.941030883789068,12.406536865234358,12.508953563635744,10.538033600598915,12.463605692760714,0,,,,,,,off,5.0,0,TROT,first,on,1000
18,agility_poles,5,0,1,1,heading-only,0.02,11.965972900390625,15.228588867187483,17.182785719119533,15.081924657122636,13.34834507005334,0,,,,,,,off,5.0,0,TROT,first,on,1000
18,agility_poles,6,0,1,1,heading-only,0.02,7.364419555664085,10.14367370605467,10.33563049413076,8.374134248411856,9.932031334007224,0,,,,,,,off,5.0,0,TROT,first,on,1000
18,agility_poles,7,0,1,1,heading-only,0.02,2.4335662841797046,2.623547363281233,1.563305346178981,0.7038570126516592,9.586733820933892,0,,,,,,,off,5.0,0,TROT,first,on,1000
18,agility_poles,8,0,1,1,heading-only,0.02,2.4441955566406364,2.868908691406233,1.68543855415196,0.556125991002676,8.898329879984498,0,,,,,,,off,5.0,0,TROT,first,on,1000
18,agility_poles,9,0,1,1,heading-only,0.02,2.197271728515659,2.8013275146484204,1.440689202304053,0.6545404549951548,8.092500132844966,0,,,,,,,off,5.0,0,TROT,first,on,1000
19,balance_beam,0,0,1,1,heading-only,0.02,2.263751268386841,3.0241760253906307,1.6266541732446693,1.0860189579731405,7.803747879600619,0,,,,,,,off,5.0,0,TROT,first,on,1000
19,balance_beam,1,0,1,1,heading-only,0.02,2.6697326660156264,3.3975585937500057,2.1774244416108095,1.3975685198843728,8.052472291875592,0,,,,,,,off,5.0,0,TROT,first,on,1000
19,balance_beam,2,0,1,1,heading-only,0.02,2.3634674072265653,3.228598022460943,1.835346417264074,1.2738552848709905,8.62449081443526,0,,,,,,,off,5.0,0,TROT,first,on,1000
19,balance_beam,3,0,1,1,heading-only,0.02,2.336239624023449,3.672842407226568,2.141013323691823,1.723252554950619,9.315197579640138,0,,,,,,,off,5.0,0,TROT,first,on,1000
19,balance_beam,4,0,1,1,heading-only,0.02,2.700399780273443,3.015676879882818,1.9806460908204855,1.0205487387175967,9.45431561854225,0,,,,,,,off,5.0,0,TROT,first,on,1000
19,balance_beam,5,0,1,1,heading-only,0.02,2.468353271484375,3.034078979492193,1.7959344825762666,1.093853840688282,9.985335551490637,0,,,,,,,off,5.0,0,TROT,first,on,1000
19,balance_beam,6,0,1,1,heading-only,0.02,2.4497467041015852,2.934957885742193,1.7250831151468966,1.0271254128800322,10.591600013960445,0,,,,,,,off,5.0,0,TROT,first,on,1000
19,balance_beam,7,0,1,1,heading-only,0.02,2.6799346923828296,3.1313537597656307,2.0253745086791284,1.1575916096505419,10.97851481997268,0,,,,,,,off,5.0,0,TROT,first,on,1000
19,balance_beam,8,0,1,1,heading-only,0.02,2.4670837402343864,2.9164184570312557,1.729785388205041,1.0358720492095277,11.469585737558265,0,,,,,,,off,5.0,0,TROT,first,on,1000
19,balance_beam,9,0,1,1,heading-only,0.02,2.372076416015659,3.202993774414068,1.824770591791029,1.3570121770281744,12.18744126058635,0,,,,,,,off,5.0,0,TROT,first,on,1000
